,Unnamed: 0,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
6980,0,四川省,436,92,1,达州,3,0,0,33,5,0,2020/2/12
6981,0,四川省,436,92,1,广安,0,2,0,30,5,0,2020/2/12
6982,0,四川省,436,92,1,绵阳,1,0,0,22,4,0,2020/2/12
6983,0,四川省,436,92,1,巴中,0,0,0,22,1,0,2020/2/12
6984,0,四川省,436,92,1,内江,2,1,0,20,3,0,2020/2/12
6985,0,四川省,436,92,1,泸州,1,0,0,19,2,0,2020/2/12
6986,0,四川省,436,92,1,德阳,0,0,0,16,0,0,2020/2/12
6987,0,四川省,436,92,1,攀枝花,0,0,0,13,8,0,2020/2/12
6988,0,四川省,436,92,1,遂宁,0,2,0,10,4,0,2020/2/12
6989,0,四川省,436,92,1,宜宾,1,0,0,10,3,0,2020/2/12
6990,0,四川省,436,92,1,凉山州,0,0,0,10,1,0,2020/2/12
6991,0,四川省,436,92,1,自贡,0,0,0,9,2,0,2020/2/12
6992,0,四川省,436,92,1,眉山,1,0,0,8,1,0,2020/2/12
6993,0,四川省,436,92,1,雅安,0,0,0,6,2,0,2020/2/12
6994,0,四川省,436,92,1,广元,0,0,0,6,1,0,2020/2/12
6995,0,四川省,436,92,1,乐山,0,0,0,3,0,0,2020/2/12
6996,0,四川省,436,92,1,资阳,0,0,0,3,1,0,2020/2/12
6997,0,四川省,436,92,1,阿坝州,0,0,0,1,0,0,2020/2/12
6998,0,新疆维吾尔自治区,59,3,0,乌鲁木齐,0,0,0,20,2,0,2020/2/12
6999,0,新疆维吾尔自治区,59,3,0,伊犁州,2,0,0,12,0,0,2020/2/12
7000,0,新疆维吾尔自治区,59,3,0,兵团第四师,2,0,0,9,0,0,2020/2/12
7001,0,新疆维吾尔自治区,59,3,0,兵团第九师,0,0,0,4,0,0,2020/2/12
7002,0,新疆维吾尔自治区,59,3,0,昌吉州,0,0,0,4,0,0,2020/2/12
7003,0,新疆维吾尔自治区,59,3,0,巴州,0,0,0,3,0,0,2020/2/12
7004,0,新疆维吾尔自治区,59,3,0,兵团第八师石河子市,0,0,0,2,0,0,2020/2/12
7005,0,新疆维吾尔自治区,59,3,0,吐鲁番市,1,1,0,1,1,0,2020/2/12
7006,0,新疆维吾尔自治区,59,3,0,兵团第七师,0,0,0,1,0,0,2020/2/12
7007,0,新疆维吾尔自治区,59,3,0,阿克苏地区,0,0,0,1,0,0,2020/2/12
7008,0,新疆维吾尔自治区,59,3,0,兵团第六师五家渠市,0,0,0,1,0,0,2020/2/12
7009,0,新疆维吾尔自治区,59,3,0,兵团第十二师,0,0,0,1,0,0,2020/2/12
7010,0,江苏省,543,125,0,南京,3,2,0,87,24,0,2020/2/12
7011,0,江苏省,543,125,0,苏州,4,3,0,84,16,0,2020/2/12
7012,0,江苏省,543,125,0,徐州,3,6,0,66,16,0,2020/2/12
7013,0,江苏省,543,125,0,无锡,3,5,0,48,9,0,2020/2/12
7014,0,江苏省,543,125,0,淮安,1,0,0,47,6,0,2020/2/12
7015,0,江苏省,543,125,0,连云港,2,0,0,39,5,0,2020/2/12
7016,0,江苏省,543,125,0,南通,2,6,0,37,11,0,2020/2/12
7017,0,江苏省,543,125,0,常州,5,6,0,36,12,0,2020/2/12
7018,0,江苏省,543,125,0,泰州,2,1,0,36,6,0,2020/2/12
7019,0,江苏省,543,125,0,盐城,3,3,0,21,6,0,2020/2/12
7020,0,江苏省,543,125,0,扬州,0,0,0,18,6,0,2020/2/12
7021,0,江苏省,543,125,0,镇江,0,0,0,12,2,0,2020/2/12
7022,0,江苏省,543,125,0,宿迁,0,0,0,12,6,0,2020/2/12
7023,0,贵州省,133,18,1,贵阳,2,1,0,31,3,0,2020/2/12
7024,0,贵州省,133,18,1,遵义,1,0,0,25,1,0,2020/2/12
7025,0,贵州省,133,18,1,毕节,1,2,0,22,2,0,2020/2/12
7026,0,贵州省,133,18,1,黔南州,1,0,0,17,3,0,2020/2/12
7027,0,贵州省,133,18,1,铜仁,1,0,0,10,5,0,2020/2/12
7028,0,贵州省,133,18,1,六盘水,0,0,0,10,1,1,2020/2/12
7029,0,贵州省,133,18,1,黔东南州,0,2,0,10,2,0,2020/2/12
7030,0,贵州省,133,18,1,黔西南州,0,0,0,4,1,0,2020/2/12
7031,0,贵州省,133,18,1,安顺,0,0,0,4,0,0,2020/2/12
7032,0,山东省,497,92,2,青岛,0,1,0,53,13,1,2020/2/12
7033,0,山东省,497,92,2,济南,1,0,0,47,7,0,2020/2/12
7034,0,山东省,497,92,2,临沂,1,0,0,45,10,0,2020/2/12
7035,0,山东省,497,92,2,烟台,2,0,0,43,3,0,2020/2/12
7036,0,山东省,497,92,2,济宁,1,3,0,42,12,0,2020/2/12
7037,0,山东省,497,92,2,威海,1,1,0,38,9,0,2020/2/12
7038,0,山东省,497,92,2,潍坊,0,1,0,38,5,0,2020/2/12
7039,0,山东省,497,92,2,聊城,1,1,0,38,3,0,2020/2/12
7040,0,山东省,497,92,2,德州,1,0,1,33,6,1,2020/2/12
7041,0,山东省,497,92,2,泰安,0,3,0,32,4,0,2020/2/12
7042,0,山东省,497,92,2,枣庄,0,1,0,23,4,0,2020/2/12
7043,0,山东省,497,92,2,淄博,0,0,0,20,1,0,2020/2/12
7044,0,山东省,497,92,2,菏泽,1,1,0,18,7,0,2020/2/12
7045,0,山东省,497,92,2,日照,0,0,0,15,2,0,2020/2/12
7046,0,山东省,497,92,2,滨州,1,0,0,12,6,0,2020/2/12
7047,0,河南省,1135,246,8,信阳,3,4,0,231,38,0,2020/2/12
7048,0,河南省,1135,246,8,南阳,2,4,0,138,36,2,2020/2/12
7049,0,河南省,1135,246,8,郑州,5,5,0,137,47,0,2020/2/12
7050,0,河南省,1135,246,8,驻马店,2,5,0,128,31,0,2020/2/12
7051,0,河南省,1135,246,8,商丘,0,0,0,86,14,0,2020/2/12
7052,0,河南省,1135,246,8,周口,1,3,0,66,20,0,2020/2/12
7053,0,河南省,1135,246,8,平顶山,1,1,0,55,15,1,2020/2/12
7054,0,河南省,1135,246,8,新乡,5,0,0,53,7,1,2020/2/12
7055,0,河南省,1135,246,8,安阳,3,0,0,49,10,0,2020/2/12
7056,0,河南省,1135,246,8,许昌,2,1,0,34,3,0,2020/2/12
7057,0,河南省,1135,246,8,漯河,2,0,0,33,6,0,2020/2/12
7058,0,河南省,1135,246,8,洛阳,1,2,0,29,4,0,2020/2/12
7059,0,河南省,1135,246,8,焦作,0,2,0,28,5,1,2020/2/12
7060,0,河南省,1135,246,8,开封,0,1,0,25,2,0,2020/2/12
7061,0,河南省,1135,246,8,鹤壁,1,1,0,19,4,0,2020/2/12
7062,0,河南省,1135,246,8,濮阳,2,0,0,13,1,0,2020/2/12
7063,0,河南省,1135,246,8,三门峡,0,0,0,7,3,0,2020/2/12
7064,0,河南省,1135,246,8,济源,0,0,0,4,0,0,2020/2/12
7065,0,河南省,1135,246,8,待明确地区,0,-1,1,0,0,3,2020/2/12
7066,0,广西壮族自治区,222,32,1,南宁,3,2,0,44,10,0,2020/2/12
7067,0,广西壮族自治区,222,32,1,北海,3,0,0,39,4,0,2020/2/12
7068,0,广西壮族自治区,222,32,1,桂林,1,0,0,31,5,0,2020/2/12
7069,0,广西壮族自治区,222,32,1,柳州,0,0,0,22,6,0,2020/2/12
7070,0,广西壮族自治区,222,32,1,河池,0,0,0,21,0,1,2020/2/12
7071,0,广西壮族自治区,222,32,1,防城港,0,0,0,17,1,0,2020/2/12
7072,0,广西壮族自治区,222,32,1,来宾,0,0,0,11,0,0,2020/2/12
7073,0,广西壮族自治区,222,32,1,玉林,0,0,0,9,1,0,2020/2/12
7074,0,广西壮族自治区,222,32,1,钦州,0,0,0,8,0,0,2020/2/12
7075,0,广西壮族自治区,222,32,1,贵港,0,0,0,8,0,0,2020/2/12
7076,0,广西壮族自治区,222,32,1,梧州,0,0,0,5,5,0,2020/2/12
7077,0,广西壮族自治区,222,32,1,贺州,0,0,0,4,0,0,2020/2/12
7078,0,广西壮族自治区,222,32,1,百色,0,0,0,3,0,0,2020/2/12
7079,0,福建省,272,53,0,福州,1,2,0,64,15,0,2020/2/12
7080,0,福建省,272,53,0,莆田,1,2,0,52,8,0,2020/2/12
7081,0,福建省,272,53,0,泉州,0,2,0,43,13,0,2020/2/12
7082,0,福建省,272,53,0,厦门,1,1,0,32,4,0,2020/2/12
7083,0,福建省,272,53,0,宁德,0,1,0,24,5,0,2020/2/12
7084,0,福建省,272,53,0,漳州,2,0,0,19,3,0,2020/2/12
7085,0,福建省,272,53,0,南平,0,0,0,19,3,0,2020/2/12
7086,0,福建省,272,53,0,三明,0,0,0,13,1,0,2020/2/12
7087,0,福建省,272,53,0,龙岩,0,0,0,6,1,0,2020/2/12
7088,0,内蒙古自治区,60,6,0,鄂尔多斯,0,0,0,11,2,0,2020/2/12
7089,0,内蒙古自治区,60,6,0,包头,0,0,0,11,0,0,2020/2/12
7090,0,内蒙古自治区,60,6,0,呼和浩特,0,0,0,7,0,0,2020/2/12
7091,0,内蒙古自治区,60,6,0,呼伦贝尔,1,0,0,6,1,0,2020/2/12
7092,0,内蒙古自治区,60,6,0,通辽,0,0,0,6,0,0,2020/2/12
7093,0,内蒙古自治区,60,6,0,巴彦淖尔,0,0,0,6,0,0,2020/2/12
7094,0,内蒙古自治区,60,6,0,赤峰,1,1,0,5,2,0,2020/2/12
7095,0,内蒙古自治区,60,6,0,乌兰察布,0,0,0,3,0,0,2020/2/12
7096,0,内蒙古自治区,60,6,0,锡林郭勒盟,0,0,0,2,1,0,2020/2/12
7097,0,内蒙古自治区,60,6,0,乌海市,0,0,0,2,0,0,2020/2/12
7098,0,内蒙古自治区,60,6,0,兴安盟,0,0,0,1,0,0,2020/2/12
7099,0,吉林省,83,22,1,长春,2,0,0,42,11,0,2020/2/12
7100,0,吉林省,83,22,1,四平市,0,1,0,12,2,1,2020/2/12
7101,0,吉林省,83,22,1,公主岭,0,1,0,6,2,0,2020/2/12
7102,0,吉林省,83,22,1,辽源,0,1,0,6,1,0,2020/2/12
7103,0,吉林省,83,22,1,吉林市,0,1,0,5,3,0,2020/2/12
7104,0,吉林省,83,22,1,延边,0,0,0,5,2,0,2020/2/12
7105,0,吉林省,83,22,1,通化,0,0,0,3,0,0,2020/2/12
7106,0,吉林省,83,22,1,松原,0,0,0,2,1,0,2020/2/12
7107,0,吉林省,83,22,1,梅河口,0,0,0,1,0,0,2020/2/12
7108,0,吉林省,83,22,1,白城,0,0,0,1,0,0,2020/2/12
7109,0,黑龙江省,378,31,8,哈尔滨,4,0,0,150,15,0,2020/2/12
7110,0,黑龙江省,378,31,8,绥化,4,0,0,43,3,4,2020/2/12
7111,0,黑龙江省,378,31,8,鸡西,5,0,0,43,1,0,2020/2/12
7112,0,黑龙江省,378,31,8,双鸭山,1,0,0,39,1,2,2020/2/12
7113,0,黑龙江省,378,31,8,齐齐哈尔,1,3,0,33,4,1,2020/2/12
7114,0,黑龙江省,378,31,8,大庆,1,0,0,15,0,1,2020/2/12
7115,0,黑龙江省,378,31,8,佳木斯,0,0,0,15,5,0,2020/2/12
7116,0,黑龙江省,378,31,8,七台河,0,0,0,15,0,0,2020/2/12
7117,0,黑龙江省,378,31,8,牡丹江,0,0,0,12,1,0,2020/2/12
7118,0,黑龙江省,378,31,8,黑河,2,0,0,6,0,0,2020/2/12
7119,0,黑龙江省,378,31,8,鹤岗,0,0,0,5,1,0,2020/2/12
7120,0,黑龙江省,378,31,8,大兴安岭,0,0,0,2,0,0,2020/2/12
7121,0,河北省,251,54,2,沧州,5,0,0,37,12,1,2020/2/12
7122,0,河北省,251,54,2,唐山,2,0,0,33,3,0,2020/2/12
7123,0,河北省,251,54,2,保定,1,2,0,31,11,0,2020/2/12
7124,0,河北省,251,54,2,邯郸,2,2,0,29,5,0,2020/2/12
7125,0,河北省,251,54,2,廊坊,2,0,0,28,8,0,2020/2/12
7126,0,河北省,251,54,2,石家庄,0,0,0,27,3,0,2020/2/12
7127,0,河北省,251,54,2,邢台,0,0,0,21,5,1,2020/2/12
7128,0,河北省,251,54,2,张家口,0,1,0,21,3,0,2020/2/12
7129,0,河北省,251,54,2,秦皇岛,0,1,0,9,1,0,2020/2/12
7130,0,河北省,251,54,2,衡水,0,0,0,8,2,0,2020/2/12
7131,0,河北省,251,54,2,承德,0,0,0,7,1,0,2020/2/12
7132,0,山西省,124,33,0,晋中,1,0,0,34,8,0,2020/2/12
7133,0,山西省,124,33,0,运城,0,2,0,19,8,0,2020/2/12
7134,0,山西省,124,33,0,太原,0,0,0,18,3,0,2020/2/12
7135,0,山西省,124,33,0,大同,0,1,0,11,4,0,2020/2/12
7136,0,山西省,124,33,0,长治,1,0,0,8,0,0,2020/2/12
7137,0,山西省,124,33,0,晋城,0,0,0,8,2,0,2020/2/12
7138,0,山西省,124,33,0,朔州,0,0,0,7,2,0,2020/2/12
7139,0,山西省,124,33,0,忻州,0,0,0,7,0,0,2020/2/12
7140,0,山西省,124,33,0,吕梁,0,0,0,6,5,0,2020/2/12
7141,0,山西省,124,33,0,阳泉,0,0,0,4,0,0,2020/2/12
7142,0,山西省,124,33,0,临汾,0,0,0,2,1,0,2020/2/12
7143,0,重庆市,509,87,3,万州区,2,4,0,102,15,1,2020/2/12
7144,0,重庆市,509,87,3,江北区,0,1,0,25,2,0,2020/2/12
7145,0,重庆市,509,87,3,云阳县,0,1,0,21,11,0,2020/2/12
7146,0,重庆市,509,87,3,九龙坡区,0,0,0,20,1,1,2020/2/12
7147,0,重庆市,509,87,3,合川区,2,0,0,20,3,0,2020/2/12
7148,0,重庆市,509,87,3,开州区,2,3,1,20,11,1,2020/2/12
7149,0,重庆市,509,87,3,垫江县,0,0,0,20,1,0,2020/2/12
7150,0,重庆市,509,87,3,渝中区,0,0,0,20,1,0,2020/2/12
7151,0,重庆市,509,87,3,忠县,0,1,0,19,7,0,2020/2/12
7152,0,重庆市,509,87,3,綦江区,3,0,0,18,0,0,2020/2/12
7153,0,重庆市,509,87,3,奉节县,2,0,0,17,2,0,2020/2/12
7154,0,重庆市,509,87,3,长寿区,0,0,0,16,3,0,2020/2/12
7155,0,重庆市,509,87,3,两江新区,0,2,0,16,2,0,2020/2/12
7156,0,重庆市,509,87,3,渝北区,0,0,0,15,2,0,2020/2/12
7157,0,重庆市,509,87,3,潼南区,1,0,0,15,0,0,2020/2/12
7158,0,重庆市,509,87,3,大足区,0,0,0,14,1,0,2020/2/12
7159,0,重庆市,509,87,3,石柱县,0,0,0,14,3,0,2020/2/12
7160,0,重庆市,509,87,3,巫溪县,1,2,0,13,6,0,2020/2/12
7161,0,重庆市,509,87,3,丰都县,0,0,0,10,1,0,2020/2/12
7162,0,重庆市,509,87,3,巫山县,0,0,0,10,4,0,2020/2/12
7163,0,重庆市,509,87,3,南岸区,1,0,0,10,0,0,2020/2/12
7164,0,重庆市,509,87,3,璧山区,0,0,0,8,1,0,2020/2/12
7165,0,重庆市,509,87,3,铜梁区,0,0,0,8,0,0,2020/2/12
7166,0,重庆市,509,87,3,荣昌区,0,0,0,8,0,0,2020/2/12
7167,0,重庆市,509,87,3,沙坪坝区,6,0,0,8,0,0,2020/2/12
7168,0,重庆市,509,87,3,大渡口区,0,0,0,7,1,0,2020/2/12
7169,0,重庆市,509,87,3,巴南区,0,0,0,5,1,0,2020/2/12
7170,0,重庆市,509,87,3,永川区,0,0,0,5,1,0,2020/2/12
7171,0,重庆市,509,87,3,江津区,0,0,0,4,1,0,2020/2/12
7172,0,重庆市,509,87,3,梁平区,0,1,0,4,2,0,2020/2/12
7173,0,重庆市,509,87,3,高新区,0,0,0,4,0,0,2020/2/12
7174,0,重庆市,509,87,3,涪陵区,0,0,0,3,0,0,2020/2/12
7175,0,重庆市,509,87,3,城口县,0,0,0,2,1,0,2020/2/12
7176,0,重庆市,509,87,3,黔江区,0,0,0,2,2,0,2020/2/12
7177,0,重庆市,509,87,3,彭水县,0,0,0,2,0,0,2020/2/12
7178,0,重庆市,509,87,3,秀山县,0,0,0,1,1,0,2020/2/12
7179,0,重庆市,509,87,3,武隆区,0,0,0,1,0,0,2020/2/12
7180,0,重庆市,509,87,3,酉阳县,0,0,0,1,0,0,2020/2/12
7181,0,重庆市,509,87,3,万盛经开区,0,0,0,1,0,0,2020/2/12
7182,0,甘肃省,86,29,2,兰州,0,4,0,35,14,2,2020/2/12
7183,0,甘肃省,86,29,2,天水,0,5,0,12,6,0,2020/2/12
7184,0,甘肃省,86,29,2,定西,0,0,0,8,2,0,2020/2/12
7185,0,甘肃省,86,29,2,平凉,0,1,0,8,1,0,2020/2/12
7186,0,甘肃省,86,29,2,甘南,0,0,0,6,1,0,2020/2/12
7187,0,甘肃省,86,29,2,白银,0,0,0,4,0,0,2020/2/12
7188,0,甘肃省,86,29,2,陇南,0,0,0,4,0,0,2020/2/12
7189,0,甘肃省,86,29,2,临夏,0,0,0,3,2,0,2020/2/12
7190,0,甘肃省,86,29,2,庆阳,0,1,0,3,1,0,2020/2/12
7191,0,甘肃省,86,29,2,张掖,0,0,0,2,1,0,2020/2/12
7192,0,甘肃省,86,29,2,金昌,0,0,0,1,1,0,2020/2/12
7193,0,宁夏回族自治区,58,24,0,银川,1,1,0,31,12,0,2020/2/12
7194,0,宁夏回族自治区,58,24,0,吴忠,4,0,0,19,6,0,2020/2/12
7195,0,宁夏回族自治区,58,24,0,中卫,0,0,0,3,2,0,2020/2/12
7196,0,宁夏回族自治区,58,24,0,固原,0,0,0,3,2,0,2020/2/12
7197,0,宁夏回族自治区,58,24,0,宁东,0,0,0,1,1,0,2020/2/12
7198,0,宁夏回族自治区,58,24,0,石嘴山,0,1,0,1,1,0,2020/2/12
7199,0,云南省,154,26,0,昆明,0,1,0,46,7,0,2020/2/12
7200,0,云南省,154,26,0,西双版纳,0,0,0,15,2,0,2020/2/12
7201,0,云南省,154,26,0,玉溪,0,1,0,14,3,0,2020/2/12
7202,0,云南省,154,26,0,昭通,0,1,0,14,2,0,2020/2/12
7203,0,云南省,154,26,0,曲靖,0,0,0,13,1,0,2020/2/12
7204,0,云南省,154,26,0,大理州,0,1,0,13,3,0,2020/2/12
7205,0,云南省,154,26,0,保山,0,0,0,9,0,0,2020/2/12
7206,0,云南省,154,26,0,丽江,0,0,0,7,2,0,2020/2/12
7207,0,云南省,154,26,0,红河州,1,1,0,7,3,0,2020/2/12
7208,0,云南省,154,26,0,德宏州,0,2,0,5,2,0,2020/2/12
7209,0,云南省,154,26,0,普洱,0,0,0,4,0,0,2020/2/12
7210,0,云南省,154,26,0,楚雄州,0,0,0,4,0,0,2020/2/12
7211,0,云南省,154,26,0,文山州,0,0,0,2,0,0,2020/2/12
7212,0,云南省,154,26,0,临沧,0,0,0,1,0,0,2020/2/12
7213,0,云南省,154,26,0,待明确地区,0,-1,0,0,1,0,2020/2/12
7214,0,青海省,18,9,0,西宁,0,3,0,15,8,0,2020/2/12
7215,0,青海省,18,9,0,海北州,0,1,0,3,1,0,2020/2/12
7216,0,西藏自治区,1,1,0,拉萨,0,1,0,1,1,0,2020/2/12
11454,0,澳门,2,0,0,澳门,0,0,0,2,0,0,2020/2/12
0,,辽宁省,111,19,0,待明确地区,0,-1,0,0,0,0,2020/2/12
0,,广东省,1177,212,1,待明确地区,0,-6,0,0,0,0,2020/2/12
0,,新疆维吾尔自治区,55,3,0,吐鲁番,-1,-1,0,0,0,0,2020/2/12
0,,贵州省,127,17,1,待明确地区,0,-4,0,0,0,0,2020/2/12
0,,广西壮族自治区,215,33,1,待明确地区,0,-3,0,0,0,0,2020/2/12
0,,甘肃省,86,24,2,待明确地区,0,-6,0,0,0,0,2020/2/12
6383,0,海南省,144,20,3,三亚,3,0,0,46,11,1,2020/2/11
6384,0,海南省,144,20,3,海口,1,1,0,29,5,0,2020/2/11
6385,0,海南省,144,20,3,万宁,1,0,0,13,0,0,2020/2/11
6386,0,海南省,144,20,3,儋州,0,0,0,11,1,0,2020/2/11
6387,0,海南省,144,20,3,澄迈,1,0,0,8,1,1,2020/2/11
6388,0,海南省,144,20,3,临高,0,0,0,6,1,0,2020/2/11
6389,0,海南省,144,20,3,琼海,0,0,0,6,0,1,2020/2/11
6390,0,海南省,144,20,3,昌江,0,0,0,6,0,0,2020/2/11
6391,0,海南省,144,20,3,陵水,0,0,0,4,0,0,2020/2/11
6392,0,海南省,144,20,3,东方,0,0,0,3,0,0,2020/2/11
6393,0,海南省,144,20,3,定安,0,0,0,3,0,0,2020/2/11
6394,0,海南省,144,20,3,文昌,0,0,0,3,0,0,2020/2/11
6395,0,海南省,144,20,3,保亭,0,0,0,3,0,0,2020/2/11
6396,0,海南省,144,20,3,乐东,0,0,0,2,0,0,2020/2/11
6397,0,海南省,144,20,3,琼中,0,0,0,1,1,0,2020/2/11
6398,0,陕西省,219,32,0,西安,6,2,0,104,12,0,2020/2/11
6399,0,陕西省,219,32,0,安康,0,0,0,22,5,0,2020/2/11
6400,0,陕西省,219,32,0,汉中,0,1,0,21,1,0,2020/2/11
6401,0,陕西省,219,32,0,咸阳,0,0,0,17,4,0,2020/2/11
6402,0,陕西省,219,32,0,渭南,0,0,0,14,0,0,2020/2/11
6403,0,陕西省,219,32,0,宝鸡,0,0,0,13,2,0,2020/2/11
6404,0,陕西省,219,32,0,延安,0,0,0,8,2,0,2020/2/11
6405,0,陕西省,219,32,0,铜川,0,0,0,8,4,0,2020/2/11
6406,0,陕西省,219,32,0,商洛,0,0,0,7,1,0,2020/2/11
6407,0,陕西省,219,32,0,榆林,0,0,0,3,1,0,2020/2/11
6408,0,陕西省,219,32,0,韩城,0,0,0,1,0,0,2020/2/11
6409,0,陕西省,219,32,0,杨凌,0,0,0,1,0,0,2020/2/11
6410,0,江西省,804,128,1,南昌,6,9,0,195,47,0,2020/2/11
6411,0,江西省,804,128,1,上饶,8,1,0,111,13,0,2020/2/11
6412,0,江西省,804,128,1,新余,5,4,0,110,22,0,2020/2/11
6413,0,江西省,804,128,1,九江,0,6,0,101,13,0,2020/2/11
6414,0,江西省,804,128,1,宜春,6,0,0,83,10,0,2020/2/11
6415,0,江西省,804,128,1,赣州,1,1,0,72,7,1,2020/2/11
6416,0,江西省,804,128,1,抚州,3,0,0,67,9,0,2020/2/11
6417,0,江西省,804,128,1,萍乡,1,0,0,26,1,0,2020/2/11
6418,0,江西省,804,128,1,吉安,1,2,0,19,4,0,2020/2/11
6419,0,江西省,804,128,1,鹰潭,2,0,0,14,1,0,2020/2/11
6420,0,江西省,804,128,1,景德镇,0,0,0,5,1,0,2020/2/11
6421,0,江西省,804,128,1,赣江新区,0,0,0,1,0,0,2020/2/11
6422,0,辽宁省,111,19,0,沈阳,1,1,0,27,7,0,2020/2/11
6423,0,辽宁省,111,19,0,大连,0,0,0,16,3,0,2020/2/11
6424,0,辽宁省,111,19,0,盘锦,0,0,0,11,0,0,2020/2/11
6425,0,辽宁省,111,19,0,锦州,0,0,0,11,1,0,2020/2/11
6426,0,辽宁省,111,19,0,葫芦岛,2,0,0,11,0,0,2020/2/11
6427,0,辽宁省,111,19,0,阜新,0,0,0,8,0,0,2020/2/11
6428,0,辽宁省,111,19,0,丹东,0,0,0,7,3,0,2020/2/11
6429,0,辽宁省,111,19,0,朝阳,0,2,0,6,2,0,2020/2/11
6430,0,辽宁省,111,19,0,铁岭,0,1,0,4,1,0,2020/2/11
6431,0,辽宁省,111,19,0,本溪,0,0,0,3,0,0,2020/2/11
6432,0,辽宁省,111,19,0,辽阳,0,0,0,3,0,0,2020/2/11
6433,0,辽宁省,111,19,0,鞍山,0,0,0,3,0,0,2020/2/11
6434,0,辽宁省,111,19,0,营口,0,1,0,1,1,0,2020/2/11
6435,0,辽宁省,111,19,0,待明确地区,0,1,0,0,1,0,2020/2/11
6436,0,湖南省,912,247,1,长沙,6,9,0,219,48,0,2020/2/11
6437,0,湖南省,912,247,1,岳阳,10,0,0,134,21,1,2020/2/11
6438,0,湖南省,912,247,1,邵阳,2,3,0,91,25,0,2020/2/11
6439,0,湖南省,912,247,1,常德,1,3,0,73,18,0,2020/2/11
6440,0,湖南省,912,247,1,娄底,3,4,0,69,12,0,2020/2/11
6441,0,湖南省,912,247,1,株洲,7,1,0,68,11,0,2020/2/11
6442,0,湖南省,912,247,1,益阳,1,0,0,54,16,0,2020/2/11
6443,0,湖南省,912,247,1,衡阳,0,7,0,45,23,0,2020/2/11
6444,0,湖南省,912,247,1,永州,1,5,0,42,18,0,2020/2/11
6445,0,湖南省,912,247,1,怀化,0,6,0,39,21,0,2020/2/11
6446,0,湖南省,912,247,1,郴州,1,1,0,33,14,0,2020/2/11
6447,0,湖南省,912,247,1,湘潭,1,0,0,32,11,0,2020/2/11
6448,0,湖南省,912,247,1,湘西自治州,0,0,0,8,6,0,2020/2/11
6449,0,湖南省,912,247,1,张家界,0,0,0,5,3,0,2020/2/11
6450,0,北京市,342,48,3,海淀区,3,0,0,57,0,0,2020/2/11
6451,0,北京市,342,48,3,朝阳区,0,0,0,56,0,0,2020/2/11
6452,0,北京市,342,48,3,西城区,0,0,0,39,0,0,2020/2/11
6453,0,北京市,342,48,3,大兴区,0,0,0,36,2,0,2020/2/11
6454,0,北京市,342,48,3,丰台区,0,0,0,30,3,0,2020/2/11
6455,0,北京市,342,48,3,外地来京人员,0,0,0,25,2,0,2020/2/11
6456,0,北京市,342,48,3,昌平区,1,0,0,19,0,0,2020/2/11
6457,0,北京市,342,48,3,通州区,1,0,0,17,1,0,2020/2/11
6458,0,北京市,342,48,3,房山区,0,0,0,14,0,0,2020/2/11
6459,0,北京市,342,48,3,石景山区,0,0,0,13,0,0,2020/2/11
6460,0,北京市,342,48,3,顺义区,0,0,0,10,0,0,2020/2/11
6461,0,北京市,342,48,3,东城区,0,0,0,9,0,0,2020/2/11
6462,0,北京市,342,48,3,怀柔区,0,0,0,7,0,0,2020/2/11
6463,0,北京市,342,48,3,密云区,0,0,0,6,0,0,2020/2/11
6464,0,北京市,342,48,3,门头沟区,0,0,0,3,0,0,2020/2/11
6465,0,北京市,342,48,3,延庆区,0,0,0,1,0,0,2020/2/11
6466,0,北京市,342,48,3,待明确地区,0,4,1,0,40,3,2020/2/11
6467,0,上海市,303,52,1,外地来沪人员,1,5,0,98,26,1,2020/2/11
6468,0,上海市,303,52,1,浦东新区,0,1,0,56,10,0,2020/2/11
6469,0,上海市,303,52,1,宝山区,2,0,0,20,0,0,2020/2/11
6470,0,上海市,303,52,1,闵行区,0,0,0,17,2,0,2020/2/11
6471,0,上海市,303,52,1,静安区,0,0,0,16,3,0,2020/2/11
6472,0,上海市,303,52,1,徐汇区,0,0,0,16,1,0,2020/2/11
6473,0,上海市,303,52,1,松江区,0,0,0,14,0,0,2020/2/11
6474,0,上海市,303,52,1,长宁区,0,1,0,11,3,0,2020/2/11
6475,0,上海市,303,52,1,奉贤区,0,0,0,9,1,0,2020/2/11
6476,0,上海市,303,52,1,普陀区,0,0,0,8,0,0,2020/2/11
6477,0,上海市,303,52,1,杨浦区,1,0,0,8,0,0,2020/2/11
6478,0,上海市,303,52,1,嘉定区,0,0,0,8,1,0,2020/2/11
6479,0,上海市,303,52,1,虹口区,0,1,0,7,2,0,2020/2/11
6480,0,上海市,303,52,1,青浦区,0,0,0,5,2,0,2020/2/11
6481,0,上海市,303,52,1,黄浦区,0,0,0,5,1,0,2020/2/11
6482,0,上海市,303,52,1,金山区,0,0,0,3,0,0,2020/2/11
6483,0,上海市,303,52,1,崇明区,0,0,0,2,0,0,2020/2/11
6484,0,浙江省,1117,270,0,温州,10,3,0,474,102,0,2020/2/11
6485,0,浙江省,1117,270,0,杭州,2,7,0,157,48,0,2020/2/11
6486,0,浙江省,1117,270,0,宁波,2,6,0,151,24,0,2020/2/11
